X,Y,standort,anzahl_ladepunkte,ladesaeule_status,adresse,koordinaten,typ,ladepunkt,stecker,status,authmethod_1,authmethod_2
10.199,53.501,"460","2",frei,Lohbrügger Landstraße 73A,N53.500530 E10.198920,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.97,53.577,"304","2",teilweise belegt,Gneisenaustraße 1,N53.577105 E9.970213,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.987,53.568,"448","2",teilweise belegt,Schlüterstraße 50,N53.567940 E9.986560,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
9.981,53.467,"424","2",belegt,Blohmstraße 22,N53.466730 E9.981110,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.984,53.594,"537","2",teilweise belegt,Tarpenbekstraße 47,N53.593980 E9.983860,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
9.988,53.514,"486","2",frei,Mannesallee 28,N53.514290 E9.987890,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.227,53.485,"458","2",frei,August-Bebel-Straße 73,N53.484620 E10.226990,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.038,53.578,"642","2",frei,Berthastraße 1,N53.578126 E10.038250,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.006,53.633,"035","3",frei,Flughafenstr. 1,N53.632620 E10.006390,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.208,53.354,"3900","5",teilweise belegt,An der Kleinbahn 4,N53.353950 E10.208412,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.017,53.551,"663","2",frei,Norderstraße 141,N53.550582 E10.017192,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.104,53.704,"055","3",frei,Poppenbütteler Chaussee 41,N53.703640 E10.103610,DC,,CHAdeMO,frei,Öffentlich zugänglich,RFID-Karte
9.931,53.556,"527","2",frei,Nernstweg 29,N53.556160 E9.931470,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.987,53.672,"1217","2",teilweise belegt,Rugenbarg 84,N53.672260 E9.986980,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.042,53.55,"685","2",frei,Grevenweg 88,N53.550424 E10.041939,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.996,53.716,"1211","2",teilweise belegt,Moorbekstraße 15,N53.715550 E9.995990,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.993,53.515,"483","2",frei,Fährstraße 10,N53.515390 E9.992780,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.967,53.595,"684","2",frei,Lokstedter Steindamm 33,N53.595358 E9.966528,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.981,53.571,"354","2",frei,Heinrich-Barth-Straße 18,N53.571390 E9.981220,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.972,53.593,"559","2",teilweise belegt,Martinistraße 26,N53.592630 E9.971780,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.904,53.591,"071","3",frei,Schnackenburgallee 153,N53.591269 E9.904259,AC,,Typ2,frei,Öffentlich zugänglich,RFID-Karte
10.012,53.557,"375","2",teilweise belegt,Greifswalder Str. 37,N53.557290 E10.011770,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.941,53.575,"583","2",teilweise belegt,Armbruststraße 18,N53.574780 E9.941380,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.989,53.564,"258","2",frei,Moorweidenstraße 22,N53.563920 E9.989072,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.013,53.559,"480","2",frei,Schmilinskystraße 32,N53.559020 E10.012920,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.031,53.565,"612","2",frei,Lessingstraße 21,N53.565318 E10.030998,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.953,53.578,"016","3",frei,Eichenstraße 90,N53.577910 E9.953320,AC,,Typ2,frei,Öffentlich zugänglich,RFID-Karte
9.982,53.579,"387","2",frei,Innocentiastraße 58,N53.579210 E9.982310,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.988,53.594,"386","2",frei,Lokstedter Weg 3,N53.594430 E9.987560,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.98,53.565,"650","2",frei,Durchschnitt 27,N53.564665 E9.979653,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.987,53.596,"320","2",frei,Schubackstraße 4,N53.596439 E9.987231,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.987,53.546,"236","2",belegt,Steintwiete 18,N53.546486 E9.986622,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.978,53.548,"081","3",teilweise belegt,Englische Planke 16,N53.547800 E9.978130,DC,,CHAdeMO,belegt,Öffentlich zugänglich,RFID-Karte
9.813,53.562,"651","2",frei,Godeffroystraße 48,N53.562319 E9.812606,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.989,53.578,"617","2",teilweise belegt,Oberstraße 106,N53.577713 E9.989339,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
10.051,53.558,"465","2",teilweise belegt,Carl Petersen Straße 102,N53.557540 E10.050650,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.019,53.653,V11,"4",teilweise belegt,Tangstedter Landstraße 83,N53.652610 E10.018730,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.96,53.56,"291","2",teilweise belegt,Juliusstraße 2,N53.560465 E9.959802,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.962,53.574,"074","3",teilweise belegt,Eppendorfer Weg 86,N53.574240 E9.961880,DC,,CHAdeMO,frei,Öffentlich zugänglich,RFID-Karte
9.988,53.449,"072","3",frei,Winsener Straße 36,N53.448830 E9.987870,AC,,Typ2,frei,Öffentlich zugänglich,RFID-Karte
10.183,53.399,"572","2",frei,Zollenspieker Hauptdeich 146,N53.398740 E10.183030,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.001,53.69,"1203","2",teilweise belegt,Am Hallenbad 14,N53.689950 E10.001290,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.977,53.46,"200","2",frei,Julius-Ludowieg-Straße 23,N53.459600 E9.976730,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.064,53.554,"003","3",frei,Hammer Landstraße 204,N53.553948 E10.063607,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.951,53.619,"077","3",teilweise belegt,Tibarg 24,N53.618960 E9.951220,AC,,Typ2,belegt,Öffentlich zugänglich,RFID-Karte
10.033,53.549,"682","2",teilweise belegt,Wendenstraße 162,N53.548912 E10.032816,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.928,53.6,"470","2",belegt,Jütländer Allee 47,N53.600000 E9.928480,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.036,53.587,"585","2",belegt,Wiesendamm 51,N53.587465 E10.036253,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.957,53.557,"049","3",teilweise belegt,Thadenstraße 120,N53.557030 E9.956660,DC,,CHAdeMO,belegt,Öffentlich zugänglich,RFID-Karte
9.952,53.575,"216","2",teilweise belegt,Henriettenstraße 77,N53.575248 E9.951946,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.994,53.7,"1204","2",teilweise belegt,Buchenweg 101,N53.699510 E9.993560,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.916,53.563,"635","2",teilweise belegt,Paul-Dessau-Straße 2,N53.563490 E9.915853,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.079,53.581,"066","3",frei,Auf dem Königslande 51,N53.581100 E10.079390,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.094,53.686,"368","2",frei,Tannenhof 52,N53.686233 E10.093972,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.112,53.602,"282","2",frei,Ivo-Hauptmann-Ring 9,N53.601705 E10.112279,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.997,53.552,"901","2",belegt,Hermannstraße 13,N53.552021 E9.996826,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.944,53.575,"456","2",frei,Faberstraße 23,N53.575270 E9.944320,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.975,53.589,"352","2",frei,Martinistraße 72,N53.588630 E9.975060,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.022,53.584,"238","2",belegt,Jarrestraße 10,N53.584161 E10.021787,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.976,53.546,"372","2",belegt,Brauerknechtgraben 55,N53.546024 E9.976340,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.983,53.653,"1212","2",teilweise belegt,Südportal 2,N53.653120 E9.983170,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
9.987,53.549,"228","2",frei,Heiligengeistbrücke 2,N53.548722 E9.986612,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.024,53.569,"002","3",frei,Mundsburger Damm 47,N53.568608 E10.024193,DC,,CHAdeMO,frei,Öffentlich zugänglich,RFID-Karte
9.97,53.558,"474","2",frei,Marktstr. 100,N53.558170 E9.969890,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
9.967,53.56,"033","3",teilweise belegt,Sternstraße 68,N53.559840 E9.966910,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.005,53.581,"391","2",teilweise belegt,Wentzelstraße 2,N53.580650 E10.005170,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.976,53.571,"525","2",frei,Kielortallee 1,N53.570630 E9.976050,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.938,53.559,"067","3",frei,Felicitas-Kukuck-Straße 10,N53.559472 E9.937860,AC,,Typ2,frei,Öffentlich zugänglich,RFID-Karte
10.176,53.483,"454","2",frei,Henriette-Herz-Ring 30,N53.482570 E10.176060,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.96,53.557,"037","3",frei,Schmidt-Rottluff-Weg 13,N53.556980 E9.959610,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.95,53.546,"394","2",frei,Breite Straße 56,N53.546450 E9.950420,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.949,53.57,"328","2",teilweise belegt,Pinneberger Weg 2,N53.569980 E9.948950,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
13.473,51.163,"7284","2",teilweise belegt,Schulplatz 5,N51.163120 E13.473410,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.988,53.585,"542","2",frei,Hegestraße 80,N53.585330 E9.987960,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.938,53.559,"067","3",frei,Felicitas-Kukuck-Straße 10,N53.559472 E9.937860,DC,,CHAdeMO,frei,Öffentlich zugänglich,RFID-Karte
9.979,53.55,"241","2",teilweise belegt,Neuer Steinweg 1,N53.550382 E9.979475,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.889,53.56,"657","2",frei,Beselerplatz 8,N53.560093 E9.888628,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.018,53.583,"579","2",frei,Gertigstraße 64,N53.582853 E10.018196,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.052,53.603,"554","2",frei,Steilshooper Straße 260,N53.603280 E10.051920,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.198,53.489,"496","2",frei,Kurt-A.-Körber-Chaussee 35,N53.488840 E10.197570,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.979,53.464,"476","2",frei,Wallgraben 46,N53.463710 E9.978910,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.975,53.549,"025","3",frei,Zeughausmarkt 19,N53.549260 E9.974710,DC,,CHAdeMO,frei,Öffentlich zugänglich,RFID-Karte
9.978,53.548,"081","3",teilweise belegt,Englische Planke 16,N53.547800 E9.978130,AC,,Typ2,unbekannt,Öffentlich zugänglich,RFID-Karte
9.909,53.566,"276","2",frei,Von-Sauer-Straße 11,N53.565580 E9.908842,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.076,53.613,"285","2",belegt,Bramfelder Chaussee 238,N53.613300 E10.075830,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.115,53.608,"504","2",frei,Am Luisenhof 1,N53.607580 E10.115150,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.995,53.57,"013","3",frei,Bei St. Johannis 1,N53.570490 E9.994720,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
9.983,53.587,"403","2",teilweise belegt,Robert-Koch-Straße 2,N53.587430 E9.982700,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
10.027,53.626,"566","2",frei,Ratsmühlendamm 13,N53.626077 E10.027135,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.137,53.572,"423","2",frei,Öjendorfer Damm 60,N53.571800 E10.136530,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.981,53.546,"047","3",belegt,Schaarsteinweg 4,N53.546010 E9.981080,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
9.954,53.562,"544","2",frei,Oelkersallee 1,N53.561830 E9.953880,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.205,53.49,"316","2",frei,Johann-Meyer-Straße 54,N53.490442 E10.205254,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.232,53.672,"9205","2",teilweise belegt,Stormarnstraße 35,N53.672432 E10.231814,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.98,53.582,"268","2",teilweise belegt,Lehmweg 27,N53.581782 E9.979558,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.991,53.605,"384","2",frei,Orchideenstieg 14,N53.605270 E9.990560,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.889,53.575,"360","2",frei,Albert-Einstein-Ring 4,N53.574830 E9.889260,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
9.937,53.548,"530","2",frei,Königstraße 52,N53.547850 E9.937480,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.402,53.251,"13201","4",teilweise belegt,Bastionstraße 3,N53.251100 E10.402400,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.993,53.539,"904","4",teilweise belegt,Am Strandkai 1,N53.539280 E9.992880,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.965,53.552,"556","2",frei,Clemens-Schulz-Straße 96,N53.552243 E9.964925,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.97,53.581,"260","2",frei,Eppendorfer Weg 203,N53.581130 E9.969798,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.985,53.463,"380","2",belegt,Karnapp 25,N53.463220 E9.984760,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.046,53.585,"680","2",frei,Maurienstraße 13,N53.585399 E10.045834,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.057,53.55,"462","2",frei,Wendenstraße 473,N53.549660 E10.056690,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.986,53.456,"317","2",frei,Wilstorfer Straße 58,N53.456060 E9.986262,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.927,53.563,"563","2",frei,Stresemannstraße 332,N53.563490 E9.927280,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.929,53.548,"560","2",frei,Holländische Reihe 27,N53.547690 E9.928810,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.032,53.682,"1213","2",teilweise belegt,Tangstedter Landstraße 545,N53.682440 E10.031970,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.093,53.654,"290","2",frei,Heegbarg 12,N53.653650 E10.092580,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.233,53.479,"427","2",frei,Holtenklinker Straße 137,N53.479330 E10.232870,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.974,53.668,"1210","2",teilweise belegt,Niendorfer Straße 143,N53.667770 E9.974250,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.103,53.54,"450","2",frei,Billstedter Hauptstraße 54,N53.539770 E10.103210,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.976,53.581,"031","3",teilweise belegt,Straßenbahnring 17,N53.580770 E9.975620,AC,,Typ2,belegt,Öffentlich zugänglich,RFID-Karte
10.018,53.712,"1201","2",teilweise belegt,Stormarnstraße 55,N53.711770 E10.018230,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.083,53.66,"634","2",frei,Harksheider Straße 11,N53.660268 E10.082620,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.929,53.548,"560","2",frei,Holländische Reihe 27,N53.547690 E9.928810,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.147,53.35,"3200","2",teilweise belegt,Scharmbecker Dorfstraße 2A,N53.350292 E10.147261,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.998,53.552,"231","2",teilweise belegt,Alstertor 13,N53.552225 E9.997597,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.031,53.565,"612","2",frei,Lessingstraße 21,N53.565318 E10.030998,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.967,53.56,"033","3",teilweise belegt,Sternstraße 68,N53.559840 E9.966910,DC,,CHAdeMO,belegt,Öffentlich zugänglich,RFID-Karte
10.01,53.55,"538","2",frei,Hühnerposten 14,N53.549800 E10.009640,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
9.996,53.581,"310","2",teilweise belegt,Heilwigstraße 2,N53.580799 E9.996298,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.968,53.586,"638","2",frei,Hoheluftchaussee 167,N53.585802 E9.968065,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.874,53.554,"430","2",teilweise belegt,Hochrad 24,N53.554190 E9.874060,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
10.026,53.55,"588","2",teilweise belegt,Gotenstraße 21,N53.549671 E10.025743,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.21,53.503,"453","2",teilweise belegt,Habermannstraße 37,N53.502900 E10.210470,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.976,53.581,"031","3",teilweise belegt,Straßenbahnring 17,N53.580770 E9.975620,DC,,CHAdeMO,belegt,Öffentlich zugänglich,RFID-Karte
10.016,53.589,"226","2",frei,Borgweg 10,N53.589499 E10.015993,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.988,53.585,"542","2",frei,Hegestraße 80,N53.585330 E9.987960,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
9.971,53.571,"520","2",teilweise belegt,Gustav-Falke-Straße 30,N53.570860 E9.971270,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.973,53.557,"257","2",frei,Feldstraße 51,N53.556978 E9.973255,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.094,53.686,"368","2",frei,Tannenhof 52,N53.686233 E10.093972,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.945,53.551,I11,"2",frei,Jessenstraße 11,N53.550730 E9.944930,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.205,53.49,"316","2",frei,Johann-Meyer-Straße 54,N53.490442 E10.205254,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.054,53.569,"021","3",frei,Kantstraße 4,N53.569090 E10.053610,AC,,Typ2,frei,Öffentlich zugänglich,RFID-Karte
9.97,53.581,"260","2",frei,Eppendorfer Weg 203,N53.581130 E9.969798,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.93,53.556,"351","2",teilweise belegt,Barnerstraße 41,N53.556440 E9.929560,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.903,53.608,"392","2",frei,Ekenknick 3,N53.607850 E9.903040,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.906,53.608,"024","3",teilweise belegt,Kieler Straße 702,N53.607880 E9.905820,AC,,Typ2,belegt,Öffentlich zugänglich,RFID-Karte
9.931,53.554,"619","2",frei,Hohenesch 50,N53.554339 E9.930795,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.946,53.581,"479","2",frei,Hartwig-Hesse-Straße 3,N53.580650 E9.946360,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.018,53.575,"469","2",teilweise belegt,Zimmerstraße 34,N53.574840 E10.018280,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
9.979,53.566,"307","2",teilweise belegt,Bundesstraße 35,N53.566112 E9.978813,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.926,53.545,"447","2",teilweise belegt,Neumühlen 3,N53.544690 E9.925940,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.094,53.652,"903","4",teilweise belegt,Stormarnplatz 3,N53.651740 E10.094320,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.008,53.705,"1207","2",teilweise belegt,Marktplatz 8,N53.704650 E10.008260,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.964,53.559,"506","2",frei,Beim Grünen Jäger 21,N53.558582 E9.963582,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.027,53.582,"004","3",teilweise belegt,Weidestraße 122,N53.581572 E10.026825,DC,,CHAdeMO,unbekannt,Öffentlich zugänglich,RFID-Karte
9.985,53.557,"080","3",frei,Drehbahn 13,N53.556520 E9.984960,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.942,53.58,"471","2",belegt,Sartoriusstraße 17,N53.579830 E9.942350,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
10.038,53.561,"028","3",frei,Marienthaler Straße 1,N53.560620 E10.038330,DC,,CHAdeMO,frei,Öffentlich zugänglich,RFID-Karte
10.215,53.488,"364","2",frei,Chrysanderstraße 31,N53.488120 E10.215300,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.985,53.459,"457","2",frei,Goldtschmidtstraße 5,N53.459150 E9.985390,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.011,53.683,"1220","2",teilweise belegt,Segeberger Chaussee 74A,N53.682890 E10.010950,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.006,53.633,"038","3",teilweise belegt,Flughafenstr. 1,N53.632620 E10.006390,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.064,53.554,"003","3",frei,Hammer Landstraße 204,N53.553948 E10.063607,AC,,Typ2,frei,Öffentlich zugänglich,RFID-Karte
10.049,53.588,"622","2",frei,Steilshooper Straße 59,N53.587655 E10.049369,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.038,53.591,"521","2",frei,Hellbrookstraße 9,N53.591410 E10.038130,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
9.907,53.566,"063","3",frei,Von-Sauer-Straße 27,N53.565620 E9.906730,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.994,53.458,"246","2",teilweise belegt,Zum Handwerkszentrum 1,N53.457804 E9.994314,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
10.01,53.558,"490","2",frei,Gurlittstraße 31,N53.558070 E10.009850,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.986,53.466,"627","2",belegt,Veritaskai 3,N53.466260 E9.986480,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
10.024,53.569,"002","3",frei,Mundsburger Damm 47,N53.568608 E10.024193,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.197,53.476,"461","2",frei,Kampweg 6,N53.476340 E10.196570,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.197,53.476,"461","2",frei,Kampweg 6,N53.476340 E10.196570,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.056,53.562,"660","2",teilweise belegt,Chateauneufstraße 2,N53.561851 E10.056089,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.976,53.546,"372","2",belegt,Brauerknechtgraben 55,N53.546024 E9.976340,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
10.079,53.581,"066","3",frei,Auf dem Königslande 51,N53.581100 E10.079390,AC,,Typ2,frei,Öffentlich zugänglich,RFID-Karte
10.022,53.545,"366","2",belegt,Sachsenfeld 3,N53.545110 E10.022320,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
9.861,53.565,"420","2",teilweise belegt,Hemmingstedter Weg 130,N53.565030 E9.861010,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
10.012,53.556,"482","2",frei,Zimmerpforte 2,N53.555680 E10.012130,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.017,53.586,"586","2",frei,Semperstraße 43,N53.586203 E10.016561,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
9.963,53.466,"275","2",teilweise belegt,Nobleestraße 3,N53.466082 E9.963175,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.069,53.574,"564","2",teilweise belegt,Litzowstieg 6,N53.573570 E10.068770,AC,,Typ2/Schuko,belegt,Öffentlich zugänglich,RFID-Karte
10.214,53.488,"549","2",frei,Bergedorfer Schloßstraße 10,N53.488170 E10.214030,AC,,Typ2/Schuko,frei,Öffentlich zugänglich,RFID-Karte
10.208,53.354,"3900","5",teilweise belegt,An der Kleinbahn 4,N53.353950 E10.208412,AC,,Typ2/Schuko,unbekannt,Öffentlich zugänglich,RFID-Karte
